2020-12-02 18:04:59.175 | INFO     | api.utils.ReadConfig:read_server_config:23 - http://dms-api.op.dianhun.cn:80
2020-12-02 18:04:59.195 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_001 ...***********
2020-12-02 18:04:59.195 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"dhId": "wangyan","key":"666"}
2020-12-02 18:04:59.195 | INFO     | api.utils.TreatingData:treating_data:72 - data有数据，依赖无数据{'dhId': 'wangyan', 'key': '666'}
2020-12-02 18:04:59.196 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.196 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:04:59.268 | INFO     | api.comm.BaseRequest:base_requests:56 - 请求方法：get,请求路径：http://dms-api.op.dianhun.cn:80/open/login/as,请求参数：{'dhId': 'wangyan', 'key': '666'},请求文件：None,请求头:{}
2020-12-02 18:04:59.269 | INFO     | api.utils.SaveResponse:save_actual_response:28 - 当前字典数据{'case_001': {'message': 'success', 'code': 0, 'data': 'eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMTI5IiwiZXhwIjoxNjA2OTQ2NzAxfQ.xXt3UAet6PILsO5JnAoGoCXZT77Igwo3Zn6M9CjgFWY7OpgDP-MLJtfHla6QUn7i6a1KCbvtZZvq8FI3hIinUg'}}
2020-12-02 18:04:59.274 | INFO     | TestApi:test_main:125 - 完整的json响应：{'message': 'success', 'code': 0, 'data': 'eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMTI5IiwiZXhwIjoxNjA2OTQ2NzAxfQ.xXt3UAet6PILsO5JnAoGoCXZT77Igwo3Zn6M9CjgFWY7OpgDP-MLJtfHla6QUn7i6a1KCbvtZZvq8FI3hIinUg'}
需要校验的数据字典:['success', 0]预期校验的数据字典：['success', 0]
测试结果：False
2020-12-02 18:04:59.274 | DEBUG    | TestApi:test_main:126 - ********...用例编号：case_001,执行完毕，日志查看...********


2020-12-02 18:04:59.298 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_002 ...***********
2020-12-02 18:04:59.298 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"page": "0", "size": "20","query":"电梦网络测试组"}
2020-12-02 18:04:59.298 | INFO     | api.utils.TreatingData:treating_data:72 - data有数据，依赖无数据{'page': '0', 'size': '20', 'query': '电梦网络测试组'}
2020-12-02 18:04:59.298 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.298 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:04:59.330 | INFO     | api.comm.BaseRequest:base_requests:56 - 请求方法：get,请求路径：http://dms-api.op.dianhun.cn:80/api/department/page-query,请求参数：{'page': '0', 'size': '20', 'query': '电梦网络测试组'},请求文件：None,请求头:{'Authorization': 'Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMTI5IiwiZXhwIjoxNjA2OTQ2NzAxfQ.xXt3UAet6PILsO5JnAoGoCXZT77Igwo3Zn6M9CjgFWY7OpgDP-MLJtfHla6QUn7i6a1KCbvtZZvq8FI3hIinUg'}
2020-12-02 18:04:59.333 | INFO     | api.utils.SaveResponse:save_actual_response:28 - 当前字典数据{'case_001': {'message': 'success', 'code': 0, 'data': 'eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMTI5IiwiZXhwIjoxNjA2OTQ2NzAxfQ.xXt3UAet6PILsO5JnAoGoCXZT77Igwo3Zn6M9CjgFWY7OpgDP-MLJtfHla6QUn7i6a1KCbvtZZvq8FI3hIinUg'}, 'case_002': {'message': 'success', 'code': 0, 'data': {'content': [{'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': [{'id': 5, 'uniqId': 1330466377, 'enName': 'Omni Adventure', 'name': '放置旅团', 'icon': 'https://open.17m3.com/uploadfiles/developer/2019/07/26/20190726162608.png', 'status': 1, 'createdAt': '1999-01-01 00:00:00', 'updatedAt': '2020-10-20 11:18:26'}], 'adminUserList': [{'id': 78, 'dhId': 'shencenwei', 'name': '沈岑伟', 'admin': 0, 'superAdmin': True, 'deptAdmin': False, 'companyId': 5, 'status': None, 'createdAt': '2020-10-20 10:28:27', 'updatedAt': '2020-12-02 00:00:25', 'department': {'id': 82, 'name': '运营开发部', 'orgId': 512, 'orgType': 3, 'pid': 509, 'status': 1, 'pms': 'anita,shencenwei', 'adminUsers': 'anita,fisn', 'products': '1,2,3', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 10:28:26', 'updatedAt': '2020-12-01 16:35:44'}}, {'id': 767, 'dhId': 'zhujun', 'name': '朱军', 'admin': 0, 'superAdmin': True, 'deptAdmin': True, 'companyId': 6, 'status': None, 'createdAt': '2020-10-20 14:39:29', 'updatedAt': '2020-10-20 14:39:29', 'department': {'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}}], 'pmsList': [{'id': 787, 'dhId': 'fangwei', 'name': '方伟', 'admin': 0, 'superAdmin': False, 'deptAdmin': False, 'companyId': 6, 'status': None, 'createdAt': '2020-10-20 14:39:29', 'updatedAt': '2020-10-20 14:39:29', 'department': {'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}}], 'demandTypes': [{'id': 37, 'name': '系统'}, {'id': 46, 'name': '设计'}, {'id': 44, 'name': '网站'}, {'id': 45, 'name': '测试'}], 'projects': [{'id': 20087261, 'name': '野蛮人大作战'}, {'id': 20108871, 'name': '游戏引入评测'}], 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}], 'page': 0, 'size': 20, 'total': 1}}}
2020-12-02 18:04:59.337 | INFO     | TestApi:test_main:125 - 完整的json响应：{'message': 'success', 'code': 0, 'data': {'content': [{'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': [{'id': 5, 'uniqId': 1330466377, 'enName': 'Omni Adventure', 'name': '放置旅团', 'icon': 'https://open.17m3.com/uploadfiles/developer/2019/07/26/20190726162608.png', 'status': 1, 'createdAt': '1999-01-01 00:00:00', 'updatedAt': '2020-10-20 11:18:26'}], 'adminUserList': [{'id': 78, 'dhId': 'shencenwei', 'name': '沈岑伟', 'admin': 0, 'superAdmin': True, 'deptAdmin': False, 'companyId': 5, 'status': None, 'createdAt': '2020-10-20 10:28:27', 'updatedAt': '2020-12-02 00:00:25', 'department': {'id': 82, 'name': '运营开发部', 'orgId': 512, 'orgType': 3, 'pid': 509, 'status': 1, 'pms': 'anita,shencenwei', 'adminUsers': 'anita,fisn', 'products': '1,2,3', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 10:28:26', 'updatedAt': '2020-12-01 16:35:44'}}, {'id': 767, 'dhId': 'zhujun', 'name': '朱军', 'admin': 0, 'superAdmin': True, 'deptAdmin': True, 'companyId': 6, 'status': None, 'createdAt': '2020-10-20 14:39:29', 'updatedAt': '2020-10-20 14:39:29', 'department': {'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}}], 'pmsList': [{'id': 787, 'dhId': 'fangwei', 'name': '方伟', 'admin': 0, 'superAdmin': False, 'deptAdmin': False, 'companyId': 6, 'status': None, 'createdAt': '2020-10-20 14:39:29', 'updatedAt': '2020-10-20 14:39:29', 'department': {'id': 147, 'name': '电梦网络测试组', 'orgId': 265, 'orgType': 1, 'pid': 0, 'status': 0, 'pms': 'fangwei', 'adminUsers': 'zhujun,shencenwei', 'products': '5', 'productList': None, 'adminUserList': None, 'pmsList': None, 'demandTypes': None, 'projects': None, 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}}], 'demandTypes': [{'id': 37, 'name': '系统'}, {'id': 46, 'name': '设计'}, {'id': 44, 'name': '网站'}, {'id': 45, 'name': '测试'}], 'projects': [{'id': 20087261, 'name': '野蛮人大作战'}, {'id': 20108871, 'name': '游戏引入评测'}], 'createdAt': '2020-10-20 14:39:26', 'updatedAt': '2020-11-21 00:00:06'}], 'page': 0, 'size': 20, 'total': 1}}
需要校验的数据字典:False预期校验的数据字典：{"message":"success","code":0 }
测试结果：False
2020-12-02 18:04:59.337 | DEBUG    | TestApi:test_main:126 - ********...用例编号：case_002,执行完毕，日志查看...********


2020-12-02 18:04:59.360 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_003 ...***********
2020-12-02 18:04:59.361 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"pagenum": 1, "pagesize": "12"}
2020-12-02 18:04:59.361 | DEBUG    | api.utils.TreatingData:treating_data:42 - 依赖数据解析获取的字典{'case_002': ['$.data.id'], 'case_001': ['$.meta.msg', '$.meta.status']}
2020-12-02 18:04:59.361 | INFO     | api.utils.TreatingData:treating_data:60 - data有数据,依赖有数据时{'case_002': ['$.data.id'], 'case_001': ['$.meta.msg', '$.meta.status'], 'pagenum': 1, 'pagesize': '12'}
2020-12-02 18:04:59.361 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.362 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:04:59.558 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_004 ...***********
2020-12-02 18:04:59.558 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"pagenum": 1, "pagesize": "12"}
2020-12-02 18:04:59.558 | ERROR    | api.utils.SaveResponse:read_depend_data:53 - 实际响应结果中无法正常使用该表达式提取到任何内容，发现异常'bool' object is not subscriptable
2020-12-02 18:04:59.558 | ERROR    | api.utils.SaveResponse:read_depend_data:53 - 实际响应结果中无法正常使用该表达式提取到任何内容，发现异常'bool' object is not subscriptable
2020-12-02 18:04:59.559 | DEBUG    | api.utils.TreatingData:treating_data:42 - 依赖数据解析获取的字典{}
2020-12-02 18:04:59.559 | INFO     | api.utils.TreatingData:treating_data:60 - data有数据,依赖有数据时{'pagenum': 1, 'pagesize': '12'}
2020-12-02 18:04:59.559 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.559 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:04:59.656 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_005 ...***********
2020-12-02 18:04:59.657 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"username": "tester_zy7y1213","password": "123456"}
2020-12-02 18:04:59.657 | INFO     | api.utils.TreatingData:treating_data:72 - data有数据，依赖无数据{'username': 'tester_zy7y1213', 'password': '123456'}
2020-12-02 18:04:59.657 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.657 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:04:59.748 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_006 ...***********
2020-12-02 18:04:59.748 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:
2020-12-02 18:04:59.748 | INFO     | api.utils.TreatingData:treating_data:68 - data无数据，依赖无数据None
2020-12-02 18:04:59.748 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['', '{"case_005":"$.data.id"}', 'state', '{"case_005":"$.data.create_time"}']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.748 | INFO     | api.utils.TreatingData:treating_data:92 - {'case_005': '$.data.id'}
2020-12-02 18:04:59.749 | ERROR    | api.utils.TreatingData:treating_data:102 - 类型错误：<class 'str'>,本次将不转换值{"case_005":"$.data.id"},'function' object has no attribute 'jsonpath'
2020-12-02 18:04:59.749 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['', '{"case_005":"$.data.id"}', 'state', '{"case_005":"$.data.create_time"}']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.749 | INFO     | api.utils.TreatingData:treating_data:92 - {'case_005': '$.data.create_time'}
2020-12-02 18:04:59.749 | ERROR    | api.utils.TreatingData:treating_data:102 - 类型错误：<class 'str'>,本次将不转换值{"case_005":"$.data.create_time"},'function' object has no attribute 'jsonpath'
2020-12-02 18:04:59.750 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为/{"case_005":"$.data.id"}/state/{"case_005":"$.data.create_time"}
2020-12-02 18:04:59.842 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_007 ...***********
2020-12-02 18:04:59.843 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:
2020-12-02 18:04:59.843 | INFO     | api.utils.TreatingData:treating_data:68 - data无数据，依赖无数据None
2020-12-02 18:04:59.843 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['', '{"case_005":"$.data.id"}', 'state', '2']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.843 | INFO     | api.utils.TreatingData:treating_data:92 - {'case_005': '$.data.id'}
2020-12-02 18:04:59.844 | ERROR    | api.utils.TreatingData:treating_data:102 - 类型错误：<class 'str'>,本次将不转换值{"case_005":"$.data.id"},'function' object has no attribute 'jsonpath'
2020-12-02 18:04:59.844 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['', '{"case_005":"$.data.id"}', 'state', '2']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.844 | INFO     | api.utils.TreatingData:treating_data:92 - 2
2020-12-02 18:04:59.844 | ERROR    | api.utils.TreatingData:treating_data:102 - 类型错误：<class 'str'>,本次将不转换值2,'int' object has no attribute 'items'
2020-12-02 18:04:59.844 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为/{"case_005":"$.data.id"}/state/2
2020-12-02 18:04:59.943 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_008 ...***********
2020-12-02 18:04:59.943 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:
2020-12-02 18:04:59.943 | INFO     | api.utils.TreatingData:treating_data:68 - data无数据，依赖无数据None
2020-12-02 18:04:59.944 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['', '{"case_005":"$.data.id"}']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:04:59.944 | INFO     | api.utils.TreatingData:treating_data:92 - {'case_005': '$.data.id'}
2020-12-02 18:04:59.944 | ERROR    | api.utils.TreatingData:treating_data:102 - 类型错误：<class 'str'>,本次将不转换值{"case_005":"$.data.id"},'function' object has no attribute 'jsonpath'
2020-12-02 18:04:59.944 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为/{"case_005":"$.data.id"}
2020-12-02 18:05:00.056 | DEBUG    | TestApi:test_main:77 - ***********...执行用例编号： case_009 ...***********
2020-12-02 18:05:00.056 | INFO     | api.utils.TreatingData:treating_data:31 - 处理依赖前data的数据:{"pagenum": 1, "pagesize": "12","id":[1]}
2020-12-02 18:05:00.057 | ERROR    | api.utils.SaveResponse:read_depend_data:53 - 实际响应结果中无法正常使用该表达式提取到任何内容，发现异常'bool' object is not subscriptable
2020-12-02 18:05:00.057 | ERROR    | api.utils.SaveResponse:read_depend_data:53 - 实际响应结果中无法正常使用该表达式提取到任何内容，发现异常'bool' object is not subscriptable
2020-12-02 18:05:00.057 | DEBUG    | api.utils.TreatingData:treating_data:42 - 依赖数据解析获取的字典{}
2020-12-02 18:05:00.057 | INFO     | api.utils.TreatingData:treating_data:60 - data有数据,依赖有数据时{'pagenum': 1, 'pagesize': '12', 'id': [1]}
2020-12-02 18:05:00.057 | ERROR    | api.utils.TreatingData:treating_data:87 - 无法转换字典，进入下一个检查，本轮值不发生变化：['']，Expecting value: line 1 column 1 (char 0)
2020-12-02 18:05:00.057 | INFO     | api.utils.TreatingData:treating_data:108 - path路径参数解析依赖后的路径为
2020-12-02 18:05:12.500 | WARNING  | __main__:runTest:68 - 报告已生成
